                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x770212791010, 2000000 allocated for zone
Using /home/joseacontreras/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/joseacontreras/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/joseacontreras/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 3  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-05 20:37:32 Episode: 1 Map: 3
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-05 20:41:03	 7235	 -1701	-3072	64	 163.48	 -8	1 	0
2025-11-05 20:41:04	 7270	 -1824	-3017	64	 100.20	 0	-2 	0
2025-11-05 20:41:05	 7305	 -1821	-2983	64	 87.89	 0	3 	0
2025-11-05 20:41:06	 7340	 -1820	-2881	64	 87.89	 -1	3 	0
2025-11-05 20:41:07	 7375	 -1825	-2799	64	 82.62	 0	2 	0
2025-11-05 20:41:08	 7410	 -1822	-2771	64	 130.08	 0	0 	0
2025-11-05 20:41:09	 7463	 -1868	-2610	64	 56.25	 1	7 	0
2025-11-05 20:41:10	 7498	 -1805	-2516	64	 8.79	 4	0 	0
2025-11-05 20:41:11	 7533	 -1628	-2603	64	 254.53	 0	-5 	0
2025-11-05 20:41:12	 7568	 -1689	-2585	64	 200.04	 -7	-2 	0
2025-11-05 20:41:13	 7603	 -1845	-2667	64	 279.14	 -1	-9 	0
2025-11-05 20:41:14	 7638	 -1809	-3008	64	 340.66	 0	-3 	0
2025-11-05 20:41:15	 7673	 -1643	-3049	64	 15.82	 7	0 	0
2025-11-05 20:41:16	 7708	 -1516	-3047	64	 349.45	 5	-1 	0
2025-11-05 20:41:17	 7743	 -1256	-3066	64	 47.46	 7	2 	0
2025-11-05 20:41:18	 7778	 -1151	-2839	64	 84.38	 0	8 	0
2025-11-05 20:41:19	 7813	 -1110	-2643	64	 65.04	 -1	-1 	0
2025-11-05 20:41:20	 7848	 -1108	-2652	64	 54.49	 3	4 	0
2025-11-05 20:41:21	 7883	 -1113	-2449	64	 170.51	 -7	3 	0
2025-11-05 20:41:22	 7918	 -1157	-2511	64	 240.82	 -6	-6 	0
2025-11-05 20:41:23	 7953	 -1327	-2608	64	 145.90	 1	-1 	0
2025-11-05 20:41:24	 7988	 -1324	-2501	64	 56.25	 -2	1 	0
2025-11-05 20:41:25	 8023	 -1249	-2544	64	 338.91	 7	-2 	0
2025-11-05 20:41:26	 8058	 -1098	-2735	64	 261.56	 0	-8 	0
2025-11-05 20:41:27	 8093	 -1200	-3023	64	 182.46	 -1	-2 	0
2025-11-05 20:41:28	 8128	 -1275	-3054	64	 189.49	 -9	-2 	0
2025-11-05 20:41:29	 8163	 -1608	-3095	64	 164.88	 -9	0 	0
2025-11-05 20:41:30	 8198	 -1859	-2971	64	 91.05	 -4	6 	0
2025-11-05 20:41:31	 8233	 -1887	-2682	64	 87.54	 0	10 	0
2025-11-05 20:41:32	 8268	 -1834	-2602	64	 142.03	 1	-1 	0
2025-11-05 20:41:33	 8303	 -1856	-2585	64	 135.00	 0	0 	0
2025-11-05 20:41:34	 8338	 -1859	-2559	64	 145.55	 0	-1 	0
2025-11-05 20:41:35	 8373	 -1839	-2596	64	 106.88	 0	-1 	0
2025-11-05 20:41:36	 8408	 -1883	-2500	64	 91.05	 -1	-4 	0
2025-11-05 20:41:37	 8443	 -1880	-2552	64	 91.05	 -1	6 	0
2025-11-05 20:41:38	 8478	 -1893	-2576	64	 94.57	 -1	-5 	0
2025-11-05 20:41:39	 8513	 -1901	-2611	64	 101.60	 -1	3 	0
2025-11-05 20:41:40	 8548	 -1896	-2581	64	 101.60	 -1	1 	0
2025-11-05 20:41:41	 8583	 -1902	-2626	64	 85.78	 -1	-4 	0
2025-11-05 20:41:42	 8618	 -1909	-2637	64	 89.30	 -1	-5 	0
2025-11-05 20:41:43	 8653	 -1898	-2546	64	 80.51	 1	7 	0
2025-11-05 20:41:44	 8688	 -1902	-2307	64	 124.45	 -3	6 	0
2025-11-05 20:41:45	 8723	 -1833	-2277	64	 187.73	 7	0 	0
2025-11-05 20:41:46	 8758	 -1788	-2279	64	 108.63	 -3	4 	0
